backbone,config,budget,rep,method,C,auroc_light,sens_light,spec_light,auroc_mid,sens_mid,spec_mid,auroc_dark,sens_dark,spec_dark,gap_auroc
dinov2l_frozen,std_tunedC,25,9,fair,0.1,0.6078125000000001,0.05,0.96875,0.7189054726368159,0.06666666666666667,0.9850746268656716,0.5501644736842104,0.0,1.0,0.05764802631578969
dinov2l_frozen,std_tunedC,25,9,smote,0.01,0.60625,0.1,0.9375,0.727363184079602,0.16666666666666666,0.9701492537313433,0.569078947368421,0.15789473684210525,0.96875,0.03717105263157894
dinov2l_frozen,std_tunedC,25,9,smote_shuf,0.01,0.6031249999999999,0.05,0.96875,0.6895522388059702,0.1,0.9701492537313433,0.540296052631579,0.0,0.96875,0.06282894736842093
dinov2l_frozen,std_tunedC,25,9,smote_light,0.01,0.615625,0.15,0.953125,0.7024875621890547,0.16666666666666666,0.9402985074626866,0.5032894736842105,0.0,0.96875,0.11233552631578947
dinov2l_frozen,std_tunedC,25,9,smote_allmal,0.01,0.59609375,0.05,0.984375,0.7248756218905472,0.06666666666666667,0.9850746268656716,0.555921052631579,0.0,0.984375,0.040172697368420995
dinov2l_frozen,std_tunedC,25,9,src_demo,0.1,0.61875,0.15,0.96875,0.7412935323383085,0.03333333333333333,0.9850746268656716,0.5328947368421052,0.0,0.953125,0.08585526315789482
dinov2l_frozen,std_tunedC,25,9,src_cond,1.0,0.65546875,0.1,0.96875,0.7432835820895523,0.03333333333333333,1.0,0.6430921052631579,0.05263157894736842,1.0,0.01237664473684219
dinov2l_frozen,std_tunedC,25,9,src_cond_dark,0.1,0.60703125,0.1,0.96875,0.7313432835820896,0.03333333333333333,1.0,0.550986842105263,0.05263157894736842,0.953125,0.05604440789473697
dinov2l_frozen,std_tunedC,25,9,src_cond_shuf,1.0,0.67578125,0.1,0.984375,0.7402985074626866,0.03333333333333333,1.0,0.6365131578947368,0.05263157894736842,1.0,0.039268092105263164
dinov2l_frozen,std_tunedC,25,10,simple,0.01,0.60625,0.0,0.984375,0.7034825870646766,0.1,0.9850746268656716,0.6866776315789473,0.05263157894736842,0.984375,-0.08042763157894739
dinov2l_frozen,std_tunedC,25,10,fair,0.01,0.5859375,0.05,0.984375,0.691542288557214,0.13333333333333333,0.9701492537313433,0.680921052631579,0.05263157894736842,0.984375,-0.09498355263157898
dinov2l_frozen,std_tunedC,25,10,smote,0.01,0.58359375,0.0,0.984375,0.6870646766169155,0.1,0.9850746268656716,0.7401315789473684,0.10526315789473684,0.96875,-0.15653782894736834
dinov2l_frozen,std_tunedC,25,10,smote_shuf,0.01,0.59921875,0.0,0.984375,0.7000000000000001,0.13333333333333333,0.9701492537313433,0.6768092105263158,0.15789473684210525,0.96875,-0.0775904605263158
dinov2l_frozen,std_tunedC,25,10,smote_light,0.01,0.625,0.05,0.984375,0.7039800995024876,0.13333333333333333,0.9850746268656716,0.6702302631578947,0.05263157894736842,0.984375,-0.04523026315789469
dinov2l_frozen,std_tunedC,25,10,smote_allmal,0.1,0.60625,0.0,0.984375,0.7049751243781095,0.1,1.0,0.675986842105263,0.05263157894736842,0.984375,-0.0697368421052631
dinov2l_frozen,std_tunedC,25,10,src_demo,0.1,0.5796874999999999,0.0,0.953125,0.6691542288557214,0.1,1.0,0.6726973684210525,0.21052631578947367,0.9375,-0.09300986842105263
dinov2l_frozen,std_tunedC,25,10,src_cond,1.0,0.6851562499999999,0.05,0.96875,0.7099502487562189,0.03333333333333333,1.0,0.707236842105263,0.05263157894736842,1.0,-0.02208059210526314
dinov2l_frozen,std_tunedC,25,10,src_cond_dark,0.1,0.57421875,0.0,0.984375,0.6636815920398009,0.1,1.0,0.7006578947368421,0.21052631578947367,0.9375,-0.12643914473684215
dinov2l_frozen,std_tunedC,25,10,src_cond_shuf,1.0,0.6703125,0.0,0.984375,0.691542288557214,0.03333333333333333,1.0,0.665296052631579,0.0,1.0,0.005016447368420995
dinov2l_frozen,std_tunedC,25,11,simple,0.01,0.56640625,0.0,1.0,0.6577114427860696,0.0,1.0,0.5929276315789473,0.0,1.0,-0.026521381578947345
dinov2l_frozen,std_tunedC,25,11,fair,0.1,0.575,0.0,0.984375,0.6512437810945273,0.0,1.0,0.5814144736842105,0.0,1.0,-0.006414473684210553
dinov2l_frozen,std_tunedC,25,11,smote,0.1,0.56875,0.0,0.984375,0.645771144278607,0.0,1.0,0.5995065789473684,0.0,1.0,-0.030756578947368385
dinov2l_frozen,std_tunedC,25,11,smote_shuf,0.01,0.58046875,0.0,0.984375,0.6776119402985076,0.0,1.0,0.5838815789473684,0.0,1.0,-0.003412828947368385
dinov2l_frozen,std_tunedC,25,11,smote_light,0.1,0.5843750000000001,0.0,0.984375,0.636318407960199,0.0,1.0,0.5633223684210527,0.0,1.0,0.021052631578947434
dinov2l_frozen,std_tunedC,25,11,smote_allmal,0.1,0.584375,0.0,0.984375,0.654726368159204,0.0,1.0,0.569078947368421,0.0,1.0,0.01529605263157896
dinov2l_frozen,std_tunedC,25,11,src_demo,0.1,0.59765625,0.0,0.984375,0.7308457711442786,0.03333333333333333,1.0,0.600328947368421,0.0,0.984375,-0.0026726973684210176
dinov2l_frozen,std_tunedC,25,11,src_cond,1.0,0.58671875,0.0,1.0,0.7233830845771145,0.0,1.0,0.7532894736842105,0.0,1.0,-0.16657072368421055
dinov2l_frozen,std_tunedC,25,11,src_cond_dark,0.1,0.5765625,0.0,0.984375,0.7104477611940299,0.03333333333333333,1.0,0.6307565789473684,0.0,0.984375,-0.054194078947368385
dinov2l_frozen,std_tunedC,25,11,src_cond_shuf,1.0,0.6078125,0.0,0.984375,0.7273631840796021,0.0,1.0,0.6817434210526316,0.05263157894736842,1.0,-0.07393092105263166
dinov2l_frozen,std_tunedC,25,12,simple,0.01,0.53828125,0.0,1.0,0.5950248756218905,0.03333333333333333,1.0,0.34046052631578944,0.05263157894736842,1.0,0.1978207236842106
dinov2l_frozen,std_tunedC,25,12,fair,0.01,0.55859375,0.0,1.0,0.6223880597014926,0.06666666666666667,0.9104477611940298,0.3634868421052631,0.10526315789473684,1.0,0.1951069078947369
dinov2l_frozen,std_tunedC,25,12,smote,0.01,0.515625,0.0,0.984375,0.5786069651741295,0.03333333333333333,0.9552238805970149,0.3889802631578947,0.10526315789473684,0.984375,0.1266447368421053
dinov2l_frozen,std_tunedC,25,12,smote_shuf,0.01,0.5367187499999999,0.0,0.953125,0.6059701492537314,0.13333333333333333,0.9253731343283582,0.4276315789473684,0.10526315789473684,0.953125,0.10908717105263149
dinov2l_frozen,std_tunedC,25,12,smote_light,0.01,0.5632812500000001,0.05,0.96875,0.6288557213930348,0.06666666666666667,0.8955223880597015,0.3626644736842105,0.10526315789473684,1.0,0.20061677631578956
dinov2l_frozen,std_tunedC,25,12,smote_allmal,0.01,0.54453125,0.0,1.0,0.5900497512437811,0.03333333333333333,1.0,0.3610197368421052,0.05263157894736842,1.0,0.18351151315789482
dinov2l_frozen,std_tunedC,25,12,src_demo,0.1,0.66015625,0.15,0.984375,0.8014925373134328,0.03333333333333333,0.9850746268656716,0.522203947368421,0.15789473684210525,0.96875,0.13795230263157898
dinov2l_frozen,std_tunedC,25,12,src_cond,1.0,0.6484375,0.0,0.984375,0.772636815920398,0.06666666666666667,0.9850746268656716,0.6307565789473684,0.05263157894736842,1.0,0.017680921052631637
dinov2l_frozen,std_tunedC,25,12,src_cond_dark,0.1,0.6539062499999999,0.1,0.984375,0.791044776119403,0.03333333333333333,0.9850746268656716,0.537828947368421,0.10526315789473684,0.96875,0.1160773026315789
dinov2l_frozen,std_tunedC,25,12,src_cond_shuf,1.0,0.65703125,0.05,1.0,0.7711442786069652,0.03333333333333333,1.0,0.5625,0.0,1.0,0.09453124999999996
dinov2l_frozen,std_tunedC,25,13,simple,0.01,0.6421874999999999,0.1,0.953125,0.7487562189054727,0.03333333333333333,0.9850746268656716,0.5929276315789473,0.0,0.96875,0.049259868421052566
dinov2l_frozen,std_tunedC,25,13,fair,0.01,0.63515625,0.25,0.890625,0.7243781094527364,0.26666666666666666,0.9253731343283582,0.6110197368421053,0.15789473684210525,0.921875,0.024136513157894668
dinov2l_frozen,std_tunedC,25,13,smote,0.01,0.653125,0.2,0.921875,0.7169154228855721,0.2,0.9701492537313433,0.615953947368421,0.15789473684210525,0.90625,0.03717105263157894
dinov2l_frozen,std_tunedC,25,13,smote_shuf,0.1,0.62890625,0.05,0.96875,0.7527363184079602,0.03333333333333333,1.0,0.578125,0.0,1.0,0.05078125
dinov2l_frozen,std_tunedC,25,13,smote_light,0.01,0.59609375,0.15,0.953125,0.7606965174129353,0.1,1.0,0.5896381578947368,0.0,1.0,0.0064555921052631415
dinov2l_frozen,std_tunedC,25,13,smote_allmal,0.01,0.64921875,0.05,0.96875,0.7388059701492538,0.03333333333333333,1.0,0.5748355263157895,0.0,0.984375,0.07438322368421046
dinov2l_frozen,std_tunedC,25,13,src_demo,0.1,0.57421875,0.05,0.921875,0.6179104477611941,0.06666666666666667,0.9850746268656716,0.653782894736842,0.05263157894736842,0.96875,-0.07956414473684204
dinov2l_frozen,std_tunedC,25,13,src_cond,1.0,0.575,0.0,0.984375,0.6492537313432836,0.06666666666666667,1.0,0.743421052631579,0.05263157894736842,1.0,-0.16842105263157903
dinov2l_frozen,std_tunedC,25,13,src_cond_dark,0.1,0.5640625,0.0,0.953125,0.5935323383084576,0.06666666666666667,0.9850746268656716,0.6759868421052632,0.05263157894736842,0.953125,-0.11192434210526314
dinov2l_frozen,std_tunedC,25,13,src_cond_shuf,1.0,0.54765625,0.0,0.96875,0.6492537313432837,0.06666666666666667,1.0,0.6685855263157895,0.05263157894736842,1.0,-0.12092927631578954
dinov2l_frozen,std_tunedC,25,14,simple,0.01,0.471875,0.0,0.984375,0.582089552238806,0.0,0.9850746268656716,0.4120065789473684,0.0,1.0,0.05986842105263157
dinov2l_frozen,std_tunedC,25,14,fair,0.01,0.43046874999999996,0.05,0.921875,0.5044776119402985,0.03333333333333333,0.9701492537313433,0.39638157894736836,0.0,0.90625,0.03408717105263159
dinov2l_frozen,std_tunedC,25,14,smote,0.01,0.43671875000000004,0.05,0.921875,0.5343283582089552,0.03333333333333333,0.9552238805970149,0.48026315789473684,0.10526315789473684,0.96875,-0.04354440789473679
dinov2l_frozen,std_tunedC,25,14,smote_shuf,0.01,0.46875,0.1,0.890625,0.5582089552238807,0.06666666666666667,0.9253731343283582,0.4136513157894737,0.0,0.890625,0.05509868421052633
dinov2l_frozen,std_tunedC,25,14,smote_light,0.01,0.4625,0.1,0.921875,0.5706467661691543,0.0,0.9701492537313433,0.3856907894736842,0.0,0.953125,0.07680921052631584
dinov2l_frozen,std_tunedC,25,14,smote_allmal,0.1,0.47265625,0.0,1.0,0.6194029850746269,0.0,1.0,0.4777960526315789,0.0,1.0,-0.005139802631578927
dinov2l_frozen,std_tunedC,25,14,src_demo,0.1,0.609375,0.2,0.96875,0.8233830845771144,0.13333333333333333,1.0,0.678453947368421,0.3157894736842105,0.984375,-0.06907894736842102
dinov2l_frozen,std_tunedC,25,14,src_cond,1.0,0.5609374999999999,0.05,1.0,0.809452736318408,0.03333333333333333,1.0,0.7417763157894737,0.10526315789473684,1.0,-0.1808388157894738
dinov2l_frozen,std_tunedC,25,14,src_cond_dark,0.1,0.6078125,0.05,0.96875,0.8243781094527364,0.1,1.0,0.7055921052631579,0.3157894736842105,0.96875,-0.09777960526315788
dinov2l_frozen,std_tunedC,25,14,src_cond_shuf,1.0,0.5515625,0.05,1.0,0.7880597014925372,0.03333333333333333,1.0,0.7072368421052633,0.05263157894736842,1.0,-0.15567434210526332
dinov2l_frozen,std_tunedC,25,15,simple,0.01,0.515625,0.05,1.0,0.6661691542288558,0.03333333333333333,0.9850746268656716,0.756578947368421,0.15789473684210525,1.0,-0.24095394736842102
dinov2l_frozen,std_tunedC,25,15,fair,0.1,0.5132812499999999,0.05,1.0,0.6671641791044776,0.0,0.9850746268656716,0.7598684210526315,0.05263157894736842,1.0,-0.24658717105263162
dinov2l_frozen,std_tunedC,25,15,smote,0.01,0.52734375,0.1,0.9375,0.6582089552238806,0.03333333333333333,0.9701492537313433,0.759046052631579,0.2631578947368421,0.953125,-0.23170230263157898
dinov2l_frozen,std_tunedC,25,15,smote_shuf,0.01,0.51953125,0.1,0.953125,0.6671641791044776,0.06666666666666667,0.9850746268656716,0.7491776315789473,0.15789473684210525,0.96875,-0.22964638157894735
dinov2l_frozen,std_tunedC,25,15,smote_light,0.01,0.49453125000000003,0.05,1.0,0.6761194029850746,0.03333333333333333,0.9850746268656716,0.7541118421052632,0.0,1.0,-0.25958059210526313
dinov2l_frozen,std_tunedC,25,15,smote_allmal,0.1,0.5015625,0.05,1.0,0.6736318407960199,0.03333333333333333,0.9850746268656716,0.7557565789473684,0.15789473684210525,1.0,-0.25419407894736834
dinov2l_frozen,std_tunedC,25,15,src_demo,0.1,0.51328125,0.0,0.953125,0.6870646766169154,0.1,0.9701492537313433,0.6644736842105263,0.15789473684210525,0.90625,-0.1511924342105263
dinov2l_frozen,std_tunedC,25,15,src_cond,1.0,0.5992187499999999,0.0,0.96875,0.7139303482587065,0.06666666666666667,1.0,0.7261513157894737,0.10526315789473684,1.0,-0.12693256578947376
dinov2l_frozen,std_tunedC,25,15,src_cond_dark,0.1,0.51953125,0.0,0.96875,0.6791044776119403,0.06666666666666667,0.9850746268656716,0.6850328947368421,0.15789473684210525,0.9375,-0.16550164473684215
dinov2l_frozen,std_tunedC,25,15,src_cond_shuf,1.0,0.59765625,0.0,0.984375,0.7119402985074627,0.06666666666666667,1.0,0.6842105263157895,0.10526315789473684,1.0,-0.08655427631578949
dinov2l_frozen,std_tunedC,25,16,simple,0.01,0.53515625,0.0,0.984375,0.6328358208955224,0.06666666666666667,0.9850746268656716,0.7450657894736841,0.10526315789473684,0.984375,-0.20990953947368407
dinov2l_frozen,std_tunedC,25,16,fair,0.01,0.53125,0.0,0.984375,0.627363184079602,0.06666666666666667,0.9253731343283582,0.7516447368421053,0.3157894736842105,0.96875,-0.2203947368421053
dinov2l_frozen,std_tunedC,25,16,smote,0.01,0.53359375,0.0,0.984375,0.6288557213930348,0.06666666666666667,0.9701492537313433,0.754111842105263,0.3157894736842105,0.921875,-0.22051809210526307
dinov2l_frozen,std_tunedC,25,16,smote_shuf,0.1,0.53203125,0.0,0.984375,0.6572139303482587,0.06666666666666667,0.9850746268656716,0.7368421052631579,0.10526315789473684,0.96875,-0.2048108552631579
dinov2l_frozen,std_tunedC,25,16,smote_light,0.01,0.52109375,0.05,0.953125,0.6427860696517412,0.06666666666666667,0.9104477611940298,0.7261513157894737,0.3684210526315789,0.921875,-0.20505756578947365
dinov2l_frozen,std_tunedC,25,16,smote_allmal,10.0,0.5203125,0.0,1.0,0.6417910447761194,0.03333333333333333,1.0,0.7442434210526315,0.05263157894736842,1.0,-0.22393092105263157
dinov2l_frozen,std_tunedC,25,16,src_demo,0.1,0.6164062499999999,0.05,0.96875,0.7308457711442786,0.1,1.0,0.7195723684210527,0.21052631578947367,0.921875,-0.10316611842105272
dinov2l_frozen,std_tunedC,25,16,src_cond,1.0,0.67109375,0.05,0.96875,0.7731343283582089,0.06666666666666667,1.0,0.7409539473684209,0.15789473684210525,0.984375,-0.06986019736842086
dinov2l_frozen,std_tunedC,25,16,src_cond_dark,0.1,0.5968749999999999,0.05,0.96875,0.7238805970149254,0.1,0.9850746268656716,0.7360197368421053,0.21052631578947367,0.921875,-0.13914473684210538
dinov2l_frozen,std_tunedC,25,16,src_cond_shuf,1.0,0.659375,0.0,0.96875,0.7925373134328357,0.06666666666666667,1.0,0.7080592105263158,0.15789473684210525,0.984375,-0.048684210526315774
dinov2l_frozen,std_tunedC,25,17,simple,0.01,0.684375,0.1,0.984375,0.6044776119402986,0.1,1.0,0.5263157894736842,0.0,1.0,0.15805921052631577
dinov2l_frozen,std_tunedC,25,17,fair,0.1,0.6937499999999999,0.05,0.984375,0.6134328358208957,0.06666666666666667,1.0,0.5279605263157894,0.0,0.984375,0.1657894736842105
dinov2l_frozen,std_tunedC,25,17,smote,0.01,0.7296875,0.25,0.984375,0.6671641791044776,0.13333333333333333,0.9850746268656716,0.591282894736842,0.05263157894736842,0.9375,0.138404605263158
dinov2l_frozen,std_tunedC,25,17,smote_shuf,0.1,0.70703125,0.05,0.984375,0.644278606965174,0.1,1.0,0.53125,0.0,0.984375,0.17578125
dinov2l_frozen,std_tunedC,25,17,smote_light,0.1,0.690625,0.05,0.96875,0.6129353233830845,0.13333333333333333,0.9850746268656716,0.5172697368421052,0.0,0.96875,0.17335526315789485
dinov2l_frozen,std_tunedC,25,17,smote_allmal,0.1,0.7000000000000001,0.05,0.984375,0.6164179104477612,0.03333333333333333,1.0,0.5238486842105263,0.0,1.0,0.17615131578947374
dinov2l_frozen,std_tunedC,25,17,src_demo,0.1,0.6796875,0.05,1.0,0.6656716417910448,0.03333333333333333,1.0,0.46875,0.10526315789473684,1.0,0.2109375
dinov2l_frozen,std_tunedC,25,17,src_cond,1.0,0.675,0.0,1.0,0.6776119402985075,0.03333333333333333,0.9850746268656716,0.5830592105263157,0.05263157894736842,1.0,0.09194078947368434
dinov2l_frozen,std_tunedC,25,17,src_cond_dark,0.1,0.65703125,0.05,1.0,0.654726368159204,0.03333333333333333,1.0,0.5049342105263158,0.05263157894736842,1.0,0.15209703947368414
dinov2l_frozen,std_tunedC,25,17,src_cond_shuf,1.0,0.6828125,0.0,1.0,0.6666666666666667,0.03333333333333333,0.9850746268656716,0.5509868421052632,0.05263157894736842,1.0,0.13182565789473688
dinov2l_frozen,std_tunedC,25,18,simple,0.01,0.69609375,0.1,0.96875,0.6840796019900498,0.2,0.9402985074626866,0.5213815789473684,0.0,0.96875,0.1747121710526316
dinov2l_frozen,std_tunedC,25,18,fair,0.01,0.6515625,0.1,0.96875,0.672636815920398,0.2,0.9402985074626866,0.5115131578947368,0.0,0.953125,0.1400493421052632
dinov2l_frozen,std_tunedC,25,18,smote,0.01,0.6968749999999999,0.1,0.96875,0.6905472636815921,0.13333333333333333,0.9552238805970149,0.553453947368421,0.05263157894736842,0.953125,0.1434210526315789
dinov2l_frozen,std_tunedC,25,18,smote_shuf,0.01,0.6859375,0.1,0.96875,0.6791044776119403,0.16666666666666666,0.9402985074626866,0.5197368421052632,0.0,0.96875,0.16620065789473681
dinov2l_frozen,std_tunedC,25,18,smote_light,0.01,0.64296875,0.05,0.921875,0.6686567164179105,0.16666666666666666,0.9253731343283582,0.49917763157894735,0.0,0.96875,0.14379111842105263
dinov2l_frozen,std_tunedC,25,18,smote_allmal,0.01,0.7007812499999999,0.05,0.96875,0.6865671641791045,0.16666666666666666,0.9701492537313433,0.5189144736842105,0.0,0.984375,0.1818667763157894
dinov2l_frozen,std_tunedC,25,18,src_demo,0.1,0.6859375,0.0,0.984375,0.6786069651741293,0.1,0.9850746268656716,0.5115131578947368,0.15789473684210525,0.984375,0.17442434210526314
dinov2l_frozen,std_tunedC,25,18,src_cond,1.0,0.6625000000000001,0.0,1.0,0.6761194029850747,0.1,1.0,0.6299342105263157,0.10526315789473684,1.0,0.03256578947368438
dinov2l_frozen,std_tunedC,25,18,src_cond_dark,0.1,0.671875,0.0,0.984375,0.672636815920398,0.1,0.9850746268656716,0.537828947368421,0.10526315789473684,0.984375,0.13404605263157898
dinov2l_frozen,std_tunedC,25,18,src_cond_shuf,1.0,0.6726562500000001,0.0,0.984375,0.6835820895522388,0.16666666666666666,0.9850746268656716,0.6258223684210527,0.10526315789473684,1.0,0.04683388157894741
dinov2l_frozen,std_tunedC,25,19,simple,0.01,0.53671875,0.0,1.0,0.4930348258706468,0.0,1.0,0.6858552631578947,0.0,1.0,-0.14913651315789467
dinov2l_frozen,std_tunedC,25,19,fair,0.01,0.55859375,0.0,1.0,0.526865671641791,0.0,1.0,0.7113486842105263,0.0,0.96875,-0.15275493421052633
dinov2l_frozen,std_tunedC,25,19,smote,0.01,0.54921875,0.0,1.0,0.49950248756218907,0.0,1.0,0.665296052631579,0.0,0.96875,-0.116077302631579
dinov2l_frozen,std_tunedC,25,19,smote_shuf,0.01,0.5531249999999999,0.0,1.0,0.5034825870646766,0.0,0.9850746268656716,0.680921052631579,0.0,0.953125,-0.12779605263157912
dinov2l_frozen,std_tunedC,25,19,smote_light,0.01,0.5421874999999999,0.0,1.0,0.5049751243781095,0.0,1.0,0.6949013157894736,0.0,0.953125,-0.15271381578947363
dinov2l_frozen,std_tunedC,25,19,smote_allmal,10.0,0.51875,0.0,1.0,0.49601990049751243,0.0,1.0,0.6611842105263158,0.0,1.0,-0.14243421052631577
dinov2l_frozen,std_tunedC,25,19,src_demo,0.1,0.5984375,0.05,0.96875,0.5825870646766169,0.1,1.0,0.6291118421052632,0.15789473684210525,0.984375,-0.030674342105263208
dinov2l_frozen,std_tunedC,25,19,src_cond,1.0,0.63359375,0.05,0.984375,0.6537313432835821,0.03333333333333333,1.0,0.7014802631578947,0.10526315789473684,1.0,-0.06788651315789473
dinov2l_frozen,std_tunedC,25,19,src_cond_dark,0.1,0.60625,0.0,0.984375,0.5666666666666667,0.1,1.0,0.6348684210526316,0.15789473684210525,0.984375,-0.028618421052631682
dinov2l_frozen,std_tunedC,25,19,src_cond_shuf,1.0,0.6375,0.05,1.0,0.6696517412935323,0.06666666666666667,1.0,0.6998355263157895,0.15789473684210525,1.0,-0.062335526315789536
dinov2l_frozen,std_tunedC,50,0,simple,0.01,0.66171875,0.0,0.984375,0.6333333333333333,0.0,0.9701492537313433,0.6825657894736841,0.10526315789473684,0.984375,-0.020847039473684048
dinov2l_frozen,std_tunedC,50,0,fair,0.01,0.6890624999999999,0.15,0.96875,0.6845771144278607,0.06666666666666667,0.9701492537313433,0.665296052631579,0.21052631578947367,0.984375,0.02376644736842093
dinov2l_frozen,std_tunedC,50,0,smote,0.01,0.68203125,0.1,0.984375,0.6447761194029851,0.06666666666666667,0.9552238805970149,0.709703947368421,0.2631578947368421,0.96875,-0.02767269736842104
dinov2l_frozen,std_tunedC,50,0,smote_shuf,0.01,0.66640625,0.15,0.96875,0.6044776119402985,0.1,0.9402985074626866,0.6907894736842105,0.21052631578947367,0.96875,-0.02438322368421053
dinov2l_frozen,std_tunedC,50,0,smote_light,0.01,0.66875,0.0,0.96875,0.5815920398009949,0.1,0.9402985074626866,0.6907894736842105,0.05263157894736842,0.984375,-0.022039473684210553
dinov2l_frozen,std_tunedC,50,0,smote_allmal,0.1,0.63671875,0.0,0.984375,0.6228855721393035,0.0,0.9850746268656716,0.6850328947368421,0.05263157894736842,0.984375,-0.048314144736842146
dinov2l_frozen,std_tunedC,50,0,src_demo,0.1,0.5703125,0.1,0.984375,0.6791044776119404,0.06666666666666667,0.9552238805970149,0.631578947368421,0.10526315789473684,0.9375,-0.06126644736842102
dinov2l_frozen,std_tunedC,50,0,src_cond,1.0,0.55078125,0.2,0.984375,0.7054726368159204,0.1,0.9552238805970149,0.7491776315789473,0.21052631578947367,0.953125,-0.19839638157894735
dinov2l_frozen,std_tunedC,50,0,src_cond_dark,0.1,0.565625,0.1,1.0,0.6502487562189055,0.03333333333333333,0.9701492537313433,0.6644736842105264,0.15789473684210525,0.9375,-0.0988486842105264
dinov2l_frozen,std_tunedC,50,0,src_cond_shuf,1.0,0.5734375,0.1,0.953125,0.7512437810945273,0.13333333333333333,0.9402985074626866,0.6907894736842105,0.10526315789473684,0.96875,-0.11735197368421046
dinov2l_frozen,std_tunedC,50,1,simple,0.01,0.528125,0.05,0.953125,0.6124378109452736,0.16666666666666666,0.9402985074626866,0.7722039473684211,0.3684210526315789,0.953125,-0.24407894736842117
dinov2l_frozen,std_tunedC,50,1,fair,0.01,0.48046875,0.2,0.796875,0.6054726368159205,0.3333333333333333,0.8507462686567164,0.7870065789473684,0.631578947368421,0.84375,-0.30653782894736836
dinov2l_frozen,std_tunedC,50,1,smote,0.01,0.51640625,0.1,0.875,0.6174129353233831,0.23333333333333334,0.9104477611940298,0.7894736842105263,0.5789473684210527,0.921875,-0.27306743421052637
dinov2l_frozen,std_tunedC,50,1,smote_shuf,0.01,0.5421875,0.2,0.921875,0.6089552238805971,0.23333333333333334,0.9104477611940298,0.7565789473684211,0.3684210526315789,0.953125,-0.21439144736842108
dinov2l_frozen,std_tunedC,50,1,smote_light,0.01,0.51015625,0.2,0.890625,0.6159203980099502,0.3,0.9104477611940298,0.7664473684210527,0.42105263157894735,0.953125,-0.2562911184210527
dinov2l_frozen,std_tunedC,50,1,smote_allmal,0.01,0.503125,0.05,0.96875,0.6144278606965174,0.13333333333333333,0.9552238805970149,0.774671052631579,0.3684210526315789,0.953125,-0.27154605263157894
dinov2l_frozen,std_tunedC,50,1,src_demo,0.1,0.5437500000000001,0.0,0.96875,0.6378109452736319,0.1,0.9701492537313433,0.7524671052631579,0.3684210526315789,0.921875,-0.2087171052631578
dinov2l_frozen,std_tunedC,50,1,src_cond,1.0,0.61015625,0.1,0.953125,0.6383084577114428,0.13333333333333333,0.9701492537313433,0.785361842105263,0.3684210526315789,1.0,-0.1752055921052631
dinov2l_frozen,std_tunedC,50,1,src_cond_dark,0.1,0.51953125,0.0,0.96875,0.6079601990049751,0.06666666666666667,0.9701492537313433,0.759046052631579,0.3157894736842105,0.953125,-0.23951480263157898
dinov2l_frozen,std_tunedC,50,1,src_cond_shuf,1.0,0.5875,0.2,0.953125,0.6248756218905474,0.16666666666666666,0.9253731343283582,0.7277960526315789,0.15789473684210525,1.0,-0.14029605263157885
dinov2l_frozen,std_tunedC,50,2,simple,0.1,0.6734375,0.15,1.0,0.7716417910447761,0.16666666666666666,0.9850746268656716,0.634046052631579,0.10526315789473684,1.0,0.03939144736842104
dinov2l_frozen,std_tunedC,50,2,fair,1.0,0.671875,0.15,1.0,0.7711442786069651,0.2,0.9850746268656716,0.6332236842105262,0.10526315789473684,1.0,0.038651315789473784
dinov2l_frozen,std_tunedC,50,2,smote,0.1,0.66875,0.15,0.984375,0.7721393034825872,0.2,0.9701492537313433,0.6299342105263157,0.15789473684210525,0.984375,0.03881578947368425
dinov2l_frozen,std_tunedC,50,2,smote_shuf,0.1,0.66171875,0.15,1.0,0.772636815920398,0.2,0.9701492537313433,0.6455592105263157,0.10526315789473684,1.0,0.016159539473684315
dinov2l_frozen,std_tunedC,50,2,smote_light,0.1,0.65625,0.15,0.984375,0.7691542288557214,0.2,0.9850746268656716,0.6389802631578947,0.10526315789473684,1.0,0.01726973684210531
dinov2l_frozen,std_tunedC,50,2,smote_allmal,10.0,0.678125,0.15,0.984375,0.7756218905472637,0.2,0.9850746268656716,0.6332236842105263,0.15789473684210525,0.984375,0.04490131578947365
dinov2l_frozen,std_tunedC,50,2,src_demo,0.1,0.6460937499999999,0.25,0.953125,0.7393034825870646,0.2,0.9850746268656716,0.65625,0.21052631578947367,0.953125,-0.010156250000000089
dinov2l_frozen,std_tunedC,50,2,src_cond,1.0,0.64921875,0.15,0.984375,0.7527363184079602,0.1,1.0,0.7458881578947368,0.10526315789473684,1.0,-0.09666940789473688
dinov2l_frozen,std_tunedC,50,2,src_cond_dark,0.1,0.6492187500000001,0.2,0.953125,0.7298507462686568,0.16666666666666666,0.9850746268656716,0.6373355263157894,0.21052631578947367,0.921875,0.011883223684210686
dinov2l_frozen,std_tunedC,50,2,src_cond_shuf,1.0,0.6499999999999999,0.15,0.984375,0.7388059701492538,0.06666666666666667,0.9850746268656716,0.7483552631578948,0.10526315789473684,1.0,-0.09835526315789489
dinov2l_frozen,std_tunedC,50,3,simple,0.01,0.49453125,0.05,0.984375,0.5154228855721392,0.03333333333333333,0.9402985074626866,0.7236842105263157,0.05263157894736842,0.984375,-0.22915296052631573
