backbone,rep,method,kind,skin,dgroup,n_pos,sens,auroc_vs_benign,subset,n,auroc
resnet50_frozen,6,source,stratum,dark,LYM,11,0.7272727272727273,0.6115056818181819,,,
resnet50_frozen,6,source,stratum,dark,OTH,1,1.0,0.8671875,,,
resnet50_frozen,6,source,overall,light,,20,0.65,,all,84.0,0.5242187500000001
resnet50_frozen,6,source,overall,mid,,30,0.7666666666666667,,all,97.0,0.5509950248756219
resnet50_frozen,6,source,overall,dark,,19,0.6842105263157895,,all,83.0,0.5464638157894737
resnet50_frozen,6,source,overall,light,,19,0.631578947368421,,noLYM,83.0,0.5098684210526315
resnet50_frozen,6,source,overall,mid,,27,0.7407407407407407,,noLYM,94.0,0.5420121614151465
resnet50_frozen,6,source,overall,dark,,8,0.625,,noLYM,72.0,0.45703125
resnet50_frozen,6,simple,stratum,light,KC,16,0.125,0.70703125,,,
resnet50_frozen,6,simple,stratum,light,MEL,2,0.0,0.3125,,,
resnet50_frozen,6,simple,stratum,light,LYM,1,0.0,0.625,,,
resnet50_frozen,6,simple,stratum,light,OTH,1,0.0,0.65625,,,
resnet50_frozen,6,simple,stratum,mid,KC,23,0.0,0.6956521739130435,,,
resnet50_frozen,6,simple,stratum,mid,MEL,3,0.0,0.5223880597014925,,,
resnet50_frozen,6,simple,stratum,mid,LYM,3,0.0,0.6268656716417911,,,
resnet50_frozen,6,simple,stratum,mid,OTH,1,1.0,1.0,,,
resnet50_frozen,6,simple,stratum,dark,KC,2,0.5,0.75,,,
resnet50_frozen,6,simple,stratum,dark,MEL,5,0.0,0.496875,,,
resnet50_frozen,6,simple,stratum,dark,LYM,11,0.18181818181818182,0.8181818181818182,,,
resnet50_frozen,6,simple,stratum,dark,OTH,1,0.0,0.765625,,,
resnet50_frozen,6,simple,overall,light,,20,0.1,,all,84.0,0.6609375
resnet50_frozen,6,simple,overall,mid,,30,0.03333333333333333,,all,97.0,0.681592039800995
resnet50_frozen,6,simple,overall,dark,,19,0.15789473684210525,,all,83.0,0.7236842105263157
resnet50_frozen,6,simple,overall,light,,19,0.10526315789473684,,noLYM,83.0,0.662828947368421
resnet50_frozen,6,simple,overall,mid,,27,0.037037037037037035,,noLYM,94.0,0.6876727473742399
resnet50_frozen,6,simple,overall,dark,,8,0.125,,noLYM,72.0,0.59375
resnet50_frozen,6,fair,stratum,light,KC,16,0.125,0.6875,,,
resnet50_frozen,6,fair,stratum,light,MEL,2,0.0,0.3359375,,,
resnet50_frozen,6,fair,stratum,light,LYM,1,0.0,0.625,,,
resnet50_frozen,6,fair,stratum,light,OTH,1,0.0,0.625,,,
resnet50_frozen,6,fair,stratum,mid,KC,23,0.043478260869565216,0.735885788449059,,,
resnet50_frozen,6,fair,stratum,mid,MEL,3,0.0,0.5074626865671641,,,
resnet50_frozen,6,fair,stratum,mid,LYM,3,0.0,0.6815920398009949,,,
resnet50_frozen,6,fair,stratum,mid,OTH,1,1.0,1.0,,,
resnet50_frozen,6,fair,stratum,dark,KC,2,0.5,0.8515625,,,
resnet50_frozen,6,fair,stratum,dark,MEL,5,0.0,0.384375,,,
resnet50_frozen,6,fair,stratum,dark,LYM,11,0.2727272727272727,0.8465909090909091,,,
resnet50_frozen,6,fair,stratum,dark,OTH,1,0.0,0.78125,,,
resnet50_frozen,6,fair,overall,light,,20,0.1,,all,84.0,0.6460937500000001
resnet50_frozen,6,fair,overall,mid,,30,0.06666666666666667,,all,97.0,0.7164179104477612
resnet50_frozen,6,fair,overall,dark,,19,0.21052631578947367,,all,83.0,0.7220394736842105
resnet50_frozen,6,fair,overall,light,,19,0.10526315789473684,,noLYM,83.0,0.647203947368421
resnet50_frozen,6,fair,overall,mid,,27,0.07407407407407407,,noLYM,94.0,0.7202874516307353
resnet50_frozen,6,fair,overall,dark,,8,0.125,,noLYM,72.0,0.55078125
resnet50_frozen,7,source,stratum,light,KC,12,0.75,0.5221354166666667,,,
resnet50_frozen,7,source,stratum,light,MEL,4,0.25,0.2265625,,,
resnet50_frozen,7,source,stratum,light,LYM,2,1.0,0.5546875,,,
resnet50_frozen,7,source,stratum,light,OTH,2,1.0,0.59375,,,
resnet50_frozen,7,source,stratum,mid,KC,20,0.7,0.5955223880597015,,,
resnet50_frozen,7,source,stratum,mid,MEL,4,1.0,0.7033582089552239,,,
resnet50_frozen,7,source,stratum,mid,LYM,4,1.0,0.6138059701492538,,,
resnet50_frozen,7,source,stratum,mid,OTH,2,0.5,0.4104477611940298,,,
resnet50_frozen,7,source,stratum,dark,KC,3,1.0,0.6927083333333333,,,
resnet50_frozen,7,source,stratum,dark,MEL,4,0.5,0.3203125,,,
resnet50_frozen,7,source,stratum,dark,LYM,11,0.6363636363636364,0.4815340909090909,,,
resnet50_frozen,7,source,stratum,dark,OTH,1,1.0,0.59375,,,
resnet50_frozen,7,source,overall,light,,20,0.7,,all,84.0,0.4734375
resnet50_frozen,7,source,overall,mid,,30,0.7666666666666667,,all,97.0,0.6000000000000001
resnet50_frozen,7,source,overall,dark,,19,0.6842105263157895,,all,83.0,0.48684210526315785
resnet50_frozen,7,source,overall,light,,18,0.6666666666666666,,noLYM,82.0,0.4644097222222222
resnet50_frozen,7,source,overall,mid,,26,0.7307692307692307,,noLYM,93.0,0.5978760045924225
resnet50_frozen,7,source,overall,dark,,8,0.75,,noLYM,72.0,0.494140625
resnet50_frozen,7,simple,stratum,light,KC,12,0.5,0.7421875,,,
resnet50_frozen,7,simple,stratum,light,MEL,4,0.0,0.5546875,,,
resnet50_frozen,7,simple,stratum,light,LYM,2,0.0,0.421875,,,
resnet50_frozen,7,simple,stratum,light,OTH,2,0.0,0.78125,,,
resnet50_frozen,7,simple,stratum,mid,KC,20,0.1,0.7753731343283583,,,
resnet50_frozen,7,simple,stratum,mid,MEL,4,0.0,0.5186567164179104,,,
resnet50_frozen,7,simple,stratum,mid,LYM,4,0.0,0.8582089552238806,,,
resnet50_frozen,7,simple,stratum,mid,OTH,2,0.0,0.664179104477612,,,
resnet50_frozen,7,simple,stratum,dark,KC,3,0.0,0.8645833333333334,,,
resnet50_frozen,7,simple,stratum,dark,MEL,4,0.0,0.45703125,,,
resnet50_frozen,7,simple,stratum,dark,LYM,11,0.09090909090909091,0.75,,,
resnet50_frozen,7,simple,stratum,dark,OTH,1,0.0,0.75,,,
resnet50_frozen,7,simple,overall,light,,20,0.3,,all,84.0,0.6765625
resnet50_frozen,7,simple,overall,mid,,30,0.06666666666666667,,all,97.0,0.744776119402985
resnet50_frozen,7,simple,overall,dark,,19,0.05263157894736842,,all,83.0,0.7064144736842104
resnet50_frozen,7,simple,overall,light,,18,0.3333333333333333,,noLYM,82.0,0.7048611111111112
resnet50_frozen,7,simple,overall,mid,,26,0.07692307692307693,,noLYM,93.0,0.7273249138920781
resnet50_frozen,7,simple,overall,dark,,8,0.0,,noLYM,72.0,0.646484375
resnet50_frozen,7,fair,stratum,light,KC,12,0.4166666666666667,0.7330729166666667,,,
resnet50_frozen,7,fair,stratum,light,MEL,4,0.0,0.61328125,,,
resnet50_frozen,7,fair,stratum,light,LYM,2,0.0,0.515625,,,
resnet50_frozen,7,fair,stratum,light,OTH,2,0.0,0.765625,,,
resnet50_frozen,7,fair,stratum,mid,KC,20,0.2,0.7955223880597015,,,
resnet50_frozen,7,fair,stratum,mid,MEL,4,0.0,0.4776119402985074,,,
resnet50_frozen,7,fair,stratum,mid,LYM,4,0.25,0.873134328358209,,,
resnet50_frozen,7,fair,stratum,mid,OTH,2,0.0,0.664179104477612,,,
resnet50_frozen,7,fair,stratum,dark,KC,3,0.0,0.890625,,,
resnet50_frozen,7,fair,stratum,dark,MEL,4,0.0,0.45703125,,,
resnet50_frozen,7,fair,stratum,dark,LYM,11,0.45454545454545453,0.7940340909090908,,,
resnet50_frozen,7,fair,stratum,dark,OTH,1,0.0,0.765625,,,
resnet50_frozen,7,fair,overall,light,,20,0.25,,all,84.0,0.690625
resnet50_frozen,7,fair,overall,mid,,30,0.16666666666666666,,all,97.0,0.754726368159204
resnet50_frozen,7,fair,overall,dark,,19,0.2631578947368421,,all,83.0,0.7368421052631579
resnet50_frozen,7,fair,overall,light,,18,0.2777777777777778,,noLYM,82.0,0.7100694444444444
resnet50_frozen,7,fair,overall,mid,,26,0.15384615384615385,,noLYM,93.0,0.7365097588978187
resnet50_frozen,7,fair,overall,dark,,8,0.0,,noLYM,72.0,0.658203125
resnet50_frozen,8,source,stratum,light,KC,14,0.7142857142857143,0.4464285714285715,,,
resnet50_frozen,8,source,stratum,light,MEL,2,0.5,0.3359375,,,
resnet50_frozen,8,source,stratum,light,LYM,1,1.0,0.75,,,
resnet50_frozen,8,source,stratum,light,OTH,3,1.0,0.4375,,,
resnet50_frozen,8,source,stratum,mid,KC,26,0.8076923076923077,0.5780711825487945,,,
resnet50_frozen,8,source,stratum,mid,MEL,2,0.5,0.5223880597014925,,,
resnet50_frozen,8,source,stratum,mid,LYM,2,1.0,0.664179104477612,,,
resnet50_frozen,8,source,stratum,dark,KC,4,1.0,0.833984375,,,
resnet50_frozen,8,source,stratum,dark,MEL,3,0.3333333333333333,0.2864583333333333,,,
resnet50_frozen,8,source,stratum,dark,LYM,10,0.6,0.56640625,,,
resnet50_frozen,8,source,stratum,dark,OTH,2,1.0,0.80078125,,,
resnet50_frozen,8,source,overall,light,,20,0.75,,all,84.0,0.44921875
resnet50_frozen,8,source,overall,mid,,30,0.8,,all,97.0,0.5800995024875621
resnet50_frozen,8,source,overall,dark,,19,0.6842105263157895,,all,83.0,0.6032072368421052
resnet50_frozen,8,source,overall,light,,19,0.7368421052631579,,noLYM,83.0,0.43338815789473684
resnet50_frozen,8,source,overall,mid,,28,0.7857142857142857,,noLYM,95.0,0.5740938166311301
resnet50_frozen,8,source,overall,dark,,9,0.7777777777777778,,noLYM,73.0,0.6440972222222222
resnet50_frozen,8,simple,stratum,light,KC,14,0.0,0.7064732142857143,,,
resnet50_frozen,8,simple,stratum,light,MEL,2,0.0,0.734375,,,
resnet50_frozen,8,simple,stratum,light,LYM,1,0.0,0.328125,,,
resnet50_frozen,8,simple,stratum,light,OTH,3,0.0,0.32291666666666663,,,
resnet50_frozen,8,simple,stratum,mid,KC,26,0.038461538461538464,0.6469575200918485,,,
resnet50_frozen,8,simple,stratum,mid,MEL,2,0.0,0.5074626865671641,,,
resnet50_frozen,8,simple,stratum,mid,LYM,2,0.0,0.6044776119402985,,,
resnet50_frozen,8,simple,stratum,dark,KC,4,0.25,0.703125,,,
resnet50_frozen,8,simple,stratum,dark,MEL,3,0.0,0.5989583333333333,,,
resnet50_frozen,8,simple,stratum,dark,LYM,10,0.0,0.6109374999999999,,,
resnet50_frozen,8,simple,stratum,dark,OTH,2,0.0,0.828125,,,
resnet50_frozen,8,simple,overall,light,,20,0.0,,all,84.0,0.6328125
resnet50_frozen,8,simple,overall,mid,,30,0.03333333333333333,,all,97.0,0.6348258706467662
resnet50_frozen,8,simple,overall,dark,,19,0.05263157894736842,,all,83.0,0.6513157894736842
resnet50_frozen,8,simple,overall,light,,19,0.0,,noLYM,83.0,0.6488486842105263
resnet50_frozen,8,simple,overall,mid,,28,0.03571428571428571,,noLYM,95.0,0.6369936034115138
resnet50_frozen,8,simple,overall,dark,,9,0.1111111111111111,,noLYM,73.0,0.6961805555555556
resnet50_frozen,8,fair,stratum,light,KC,14,0.07142857142857142,0.7310267857142856,,,
resnet50_frozen,8,fair,stratum,light,MEL,2,0.0,0.6953125,,,
resnet50_frozen,8,fair,stratum,light,LYM,1,0.0,0.203125,,,
resnet50_frozen,8,fair,stratum,light,OTH,3,0.0,0.4322916666666667,,,
resnet50_frozen,8,fair,stratum,mid,KC,26,0.07692307692307693,0.6848450057405281,,,
resnet50_frozen,8,fair,stratum,mid,MEL,2,0.0,0.5149253731343284,,,
resnet50_frozen,8,fair,stratum,mid,LYM,2,0.0,0.5895522388059702,,,
resnet50_frozen,8,fair,stratum,dark,KC,4,0.25,0.71484375,,,
resnet50_frozen,8,fair,stratum,dark,MEL,3,0.0,0.5572916666666666,,,
resnet50_frozen,8,fair,stratum,dark,LYM,10,0.2,0.6234375,,,
resnet50_frozen,8,fair,stratum,dark,OTH,2,0.0,0.8203125,,,
resnet50_frozen,8,fair,overall,light,,20,0.05,,all,84.0,0.65625
resnet50_frozen,8,fair,overall,mid,,30,0.06666666666666667,,all,97.0,0.6671641791044777
resnet50_frozen,8,fair,overall,dark,,19,0.15789473684210525,,all,83.0,0.6529605263157895
resnet50_frozen,8,fair,overall,light,,19,0.05263157894736842,,noLYM,83.0,0.6800986842105263
resnet50_frozen,8,fair,overall,mid,,28,0.07142857142857142,,noLYM,95.0,0.6727078891257995
resnet50_frozen,8,fair,overall,dark,,9,0.1111111111111111,,noLYM,73.0,0.6857638888888888
resnet50_frozen,9,source,stratum,light,KC,16,0.625,0.4248046875,,,
resnet50_frozen,9,source,stratum,light,MEL,1,0.0,0.0,,,
resnet50_frozen,9,source,stratum,light,LYM,1,1.0,0.296875,,,
resnet50_frozen,9,source,stratum,light,OTH,2,1.0,0.6796875,,,
resnet50_frozen,9,source,stratum,mid,KC,23,0.782608695652174,0.5405580791693706,,,
resnet50_frozen,9,source,stratum,mid,MEL,4,1.0,0.6380597014925373,,,
resnet50_frozen,9,source,stratum,mid,LYM,2,0.5,0.291044776119403,,,
resnet50_frozen,9,source,stratum,mid,OTH,1,0.0,0.14925373134328357,,,
resnet50_frozen,9,source,stratum,dark,KC,2,1.0,0.5859375,,,
resnet50_frozen,9,source,stratum,dark,MEL,5,0.6,0.515625,,,
resnet50_frozen,9,source,stratum,dark,LYM,9,0.8888888888888888,0.5885416666666667,,,
resnet50_frozen,9,source,stratum,dark,OTH,3,1.0,0.6927083333333334,,,
resnet50_frozen,9,source,overall,light,,20,0.65,,all,84.0,0.42265624999999996
resnet50_frozen,9,source,overall,mid,,30,0.7666666666666667,,all,97.0,0.5238805970149254
resnet50_frozen,9,source,overall,dark,,19,0.8421052631578947,,all,83.0,0.5855263157894737
resnet50_frozen,9,source,overall,light,,19,0.631578947368421,,noLYM,83.0,0.4292763157894737
resnet50_frozen,9,source,overall,mid,,28,0.7857142857142857,,noLYM,95.0,0.5405117270788913
resnet50_frozen,9,source,overall,dark,,10,0.8,,noLYM,74.0,0.5828125
resnet50_frozen,9,simple,stratum,light,KC,16,0.3125,0.732421875,,,
resnet50_frozen,9,simple,stratum,light,MEL,1,0.0,0.90625,,,
resnet50_frozen,9,simple,stratum,light,LYM,1,0.0,0.8125,,,
resnet50_frozen,9,simple,stratum,light,OTH,2,0.0,0.1953125,,,
resnet50_frozen,9,simple,stratum,mid,KC,23,0.21739130434782608,0.7741726151849448,,,
resnet50_frozen,9,simple,stratum,mid,MEL,4,0.0,0.39179104477611937,,,
resnet50_frozen,9,simple,stratum,mid,LYM,2,0.0,0.7761194029850746,,,
resnet50_frozen,9,simple,stratum,mid,OTH,1,1.0,0.9850746268656716,,,
resnet50_frozen,9,simple,stratum,dark,KC,2,0.5,0.515625,,,
resnet50_frozen,9,simple,stratum,dark,MEL,5,0.0,0.684375,,,
resnet50_frozen,9,simple,stratum,dark,LYM,9,0.2222222222222222,0.7690972222222222,,,
resnet50_frozen,9,simple,stratum,dark,OTH,3,0.0,0.6510416666666666,,,
resnet50_frozen,9,simple,overall,light,,20,0.25,,all,84.0,0.69140625
resnet50_frozen,9,simple,overall,mid,,30,0.2,,all,97.0,0.7303482587064677
resnet50_frozen,9,simple,overall,dark,,19,0.15789473684210525,,all,83.0,0.7014802631578947
resnet50_frozen,9,simple,overall,light,,19,0.2631578947368421,,noLYM,83.0,0.685032894736842
resnet50_frozen,9,simple,overall,mid,,28,0.21428571428571427,,noLYM,95.0,0.7270788912579957
resnet50_frozen,9,simple,overall,dark,,10,0.1,,noLYM,74.0,0.6406249999999999
resnet50_frozen,9,fair,stratum,light,KC,16,0.3125,0.7119140625,,,
resnet50_frozen,9,fair,stratum,light,MEL,1,0.0,0.875,,,
resnet50_frozen,9,fair,stratum,light,LYM,1,0.0,0.84375,,,
resnet50_frozen,9,fair,stratum,light,OTH,2,0.0,0.140625,,,
resnet50_frozen,9,fair,stratum,mid,KC,23,0.2608695652173913,0.7793640493186244,,,
resnet50_frozen,9,fair,stratum,mid,MEL,4,0.0,0.39925373134328357,,,
resnet50_frozen,9,fair,stratum,mid,LYM,2,0.0,0.8283582089552239,,,
resnet50_frozen,9,fair,stratum,mid,OTH,1,1.0,0.9850746268656716,,,
resnet50_frozen,9,fair,stratum,dark,KC,2,0.5,0.5,,,
resnet50_frozen,9,fair,stratum,dark,MEL,5,0.0,0.65,,,
resnet50_frozen,9,fair,stratum,dark,LYM,9,0.3333333333333333,0.7604166666666666,,,
resnet50_frozen,9,fair,stratum,dark,OTH,3,0.0,0.7239583333333334,,,
resnet50_frozen,9,fair,overall,light,,20,0.25,,all,84.0,0.66953125
resnet50_frozen,9,fair,overall,mid,,30,0.23333333333333334,,all,97.0,0.7388059701492538
resnet50_frozen,9,fair,overall,dark,,19,0.21052631578947367,,all,83.0,0.6981907894736842
resnet50_frozen,9,fair,overall,light,,19,0.2631578947368421,,noLYM,83.0,0.6603618421052632
resnet50_frozen,9,fair,overall,mid,,28,0.25,,noLYM,95.0,0.7324093816631131
resnet50_frozen,9,fair,overall,dark,,10,0.1,,noLYM,74.0,0.6421875
resnet50_frozen,10,source,stratum,light,KC,16,0.6875,0.486328125,,,
resnet50_frozen,10,source,stratum,light,MEL,2,0.5,0.484375,,,
resnet50_frozen,10,source,stratum,light,LYM,1,1.0,0.21875,,,
resnet50_frozen,10,source,stratum,light,OTH,1,1.0,0.6875,,,
resnet50_frozen,10,source,stratum,mid,KC,21,0.8095238095238095,0.584221748400853,,,
resnet50_frozen,10,source,stratum,mid,MEL,3,0.6666666666666666,0.472636815920398,,,
resnet50_frozen,10,source,stratum,mid,LYM,3,0.6666666666666666,0.6019900497512438,,,
resnet50_frozen,10,source,stratum,mid,OTH,3,0.6666666666666666,0.3582089552238806,,,
resnet50_frozen,10,source,stratum,dark,KC,5,1.0,0.746875,,,
resnet50_frozen,10,source,stratum,dark,MEL,2,0.5,0.5,,,
resnet50_frozen,10,source,stratum,dark,LYM,11,0.8181818181818182,0.609375,,,
resnet50_frozen,10,source,stratum,dark,OTH,1,1.0,0.734375,,,
resnet50_frozen,10,source,overall,light,,20,0.7,,all,84.0,0.4828125
resnet50_frozen,10,source,overall,mid,,30,0.7666666666666667,,all,97.0,0.5522388059701493
resnet50_frozen,10,source,overall,dark,,19,0.8421052631578947,,all,83.0,0.6406249999999999
resnet50_frozen,10,source,overall,light,,19,0.6842105263157895,,noLYM,83.0,0.49671052631578944
resnet50_frozen,10,source,overall,mid,,27,0.7777777777777778,,noLYM,94.0,0.5467108899944721
resnet50_frozen,10,source,overall,dark,,8,0.875,,noLYM,72.0,0.68359375
resnet50_frozen,10,simple,stratum,light,KC,16,0.125,0.7177734375,,,
resnet50_frozen,10,simple,stratum,light,MEL,2,0.0,0.4140625,,,
resnet50_frozen,10,simple,stratum,light,LYM,1,1.0,0.90625,,,
resnet50_frozen,10,simple,stratum,light,OTH,1,0.0,0.65625,,,
resnet50_frozen,10,simple,stratum,mid,KC,21,0.14285714285714285,0.7732764747690121,,,
resnet50_frozen,10,simple,stratum,mid,MEL,3,0.0,0.6019900497512438,,,
resnet50_frozen,10,simple,stratum,mid,LYM,3,0.0,0.8159203980099503,,,
resnet50_frozen,10,simple,stratum,mid,OTH,3,0.3333333333333333,0.5870646766169154,,,
resnet50_frozen,10,simple,stratum,dark,KC,5,0.2,0.6062500000000001,,,
resnet50_frozen,10,simple,stratum,dark,MEL,2,0.0,0.6875,,,
resnet50_frozen,10,simple,stratum,dark,LYM,11,0.18181818181818182,0.7542613636363636,,,
resnet50_frozen,10,simple,stratum,dark,OTH,1,0.0,0.71875,,,
resnet50_frozen,10,simple,overall,light,,20,0.15,,all,84.0,0.69375
resnet50_frozen,10,simple,overall,mid,,30,0.13333333333333333,,all,97.0,0.7417910447761193
resnet50_frozen,10,simple,overall,dark,,19,0.15789473684210525,,all,83.0,0.7064144736842105
resnet50_frozen,10,simple,overall,light,,19,0.10526315789473684,,noLYM,83.0,0.6825657894736842
resnet50_frozen,10,simple,overall,mid,,27,0.14814814814814814,,noLYM,94.0,0.7335544499723604
resnet50_frozen,10,simple,overall,dark,,8,0.125,,noLYM,72.0,0.640625
resnet50_frozen,10,fair,stratum,light,KC,16,0.1875,0.7392578125,,,
resnet50_frozen,10,fair,stratum,light,MEL,2,0.0,0.421875,,,
resnet50_frozen,10,fair,stratum,light,LYM,1,1.0,0.921875,,,
resnet50_frozen,10,fair,stratum,light,OTH,1,0.0,0.578125,,,
resnet50_frozen,10,fair,stratum,mid,KC,21,0.14285714285714285,0.8002842928216062,,,
resnet50_frozen,10,fair,stratum,mid,MEL,3,0.0,0.6368159203980099,,,
resnet50_frozen,10,fair,stratum,mid,LYM,3,0.3333333333333333,0.8507462686567164,,,
resnet50_frozen,10,fair,stratum,mid,OTH,3,0.3333333333333333,0.6069651741293532,,,
resnet50_frozen,10,fair,stratum,dark,KC,5,0.4,0.64375,,,
resnet50_frozen,10,fair,stratum,dark,MEL,2,0.0,0.7578125,,,
resnet50_frozen,10,fair,stratum,dark,LYM,11,0.18181818181818182,0.7599431818181819,,,
resnet50_frozen,10,fair,stratum,dark,OTH,1,0.0,0.703125,,,
resnet50_frozen,10,fair,overall,light,,20,0.2,,all,84.0,0.70859375
resnet50_frozen,10,fair,overall,mid,,30,0.16666666666666666,,all,97.0,0.7696517412935323
resnet50_frozen,10,fair,overall,dark,,19,0.21052631578947367,,all,83.0,0.7261513157894737
resnet50_frozen,10,fair,overall,light,,19,0.15789473684210525,,noLYM,83.0,0.6973684210526315
resnet50_frozen,10,fair,overall,mid,,27,0.14814814814814814,,noLYM,94.0,0.7606412382531785
resnet50_frozen,10,fair,overall,dark,,8,0.25,,noLYM,72.0,0.6796875
resnet50_frozen,11,source,stratum,light,KC,15,0.4666666666666667,0.40625000000000006,,,
resnet50_frozen,11,source,stratum,light,MEL,2,1.0,0.703125,,,
resnet50_frozen,11,source,stratum,light,LYM,1,1.0,0.71875,,,
resnet50_frozen,11,source,stratum,light,OTH,2,1.0,0.4609375,,,
resnet50_frozen,11,source,stratum,mid,KC,21,0.8571428571428571,0.644633972992182,,,
resnet50_frozen,11,source,stratum,mid,MEL,4,0.75,0.4962686567164179,,,
resnet50_frozen,11,source,stratum,mid,LYM,2,1.0,0.6828358208955224,,,
resnet50_frozen,11,source,stratum,mid,OTH,3,0.3333333333333333,0.32835820895522383,,,
resnet50_frozen,11,source,stratum,dark,KC,4,1.0,0.796875,,,
resnet50_frozen,11,source,stratum,dark,MEL,4,0.5,0.453125,,,
resnet50_frozen,11,source,stratum,dark,LYM,10,0.8,0.60625,,,
resnet50_frozen,11,source,stratum,dark,OTH,1,1.0,0.671875,,,
resnet50_frozen,11,source,overall,light,,20,0.6,,all,84.0,0.45703125
resnet50_frozen,11,source,overall,mid,,30,0.8,,all,97.0,0.595771144278607
resnet50_frozen,11,source,overall,dark,,19,0.7894736842105263,,all,83.0,0.6175986842105263
resnet50_frozen,11,source,overall,light,,19,0.5789473684210527,,noLYM,83.0,0.4432565789473684
resnet50_frozen,11,source,overall,mid,,28,0.7857142857142857,,noLYM,95.0,0.5895522388059701
resnet50_frozen,11,source,overall,dark,,9,0.7777777777777778,,noLYM,73.0,0.6302083333333334
resnet50_frozen,11,simple,stratum,light,KC,15,0.06666666666666667,0.5854166666666667,,,
resnet50_frozen,11,simple,stratum,light,MEL,2,0.0,0.234375,,,
resnet50_frozen,11,simple,stratum,light,LYM,1,0.0,0.25,,,
resnet50_frozen,11,simple,stratum,light,OTH,2,0.0,0.2734375,,,
resnet50_frozen,11,simple,stratum,mid,KC,21,0.047619047619047616,0.7256574271499645,,,
resnet50_frozen,11,simple,stratum,mid,MEL,4,0.0,0.6716417910447761,,,
resnet50_frozen,11,simple,stratum,mid,LYM,2,0.0,0.6567164179104478,,,
resnet50_frozen,11,simple,stratum,mid,OTH,3,0.0,0.48756218905472637,,,
resnet50_frozen,11,simple,stratum,dark,KC,4,0.25,0.8046875,,,
resnet50_frozen,11,simple,stratum,dark,MEL,4,0.0,0.6796875,,,
resnet50_frozen,11,simple,stratum,dark,LYM,10,0.1,0.7406249999999999,,,
resnet50_frozen,11,simple,stratum,dark,OTH,1,0.0,0.984375,,,
resnet50_frozen,11,simple,overall,light,,20,0.05,,all,84.0,0.5023437500000001
resnet50_frozen,11,simple,overall,mid,,30,0.03333333333333333,,all,97.0,0.6900497512437811
resnet50_frozen,11,simple,overall,dark,,19,0.10526315789473684,,all,83.0,0.754111842105263
resnet50_frozen,11,simple,overall,light,,19,0.05263157894736842,,noLYM,83.0,0.515625
resnet50_frozen,11,simple,overall,mid,,28,0.03571428571428571,,noLYM,95.0,0.6924307036247335
resnet50_frozen,11,simple,overall,dark,,9,0.1111111111111111,,noLYM,73.0,0.7690972222222222
resnet50_frozen,11,fair,stratum,light,KC,15,0.2,0.60625,,,
resnet50_frozen,11,fair,stratum,light,MEL,2,0.0,0.1796875,,,
resnet50_frozen,11,fair,stratum,light,LYM,1,0.0,0.359375,,,
